Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20),H2X(33)
1.0334041428598936e-15,0.048764219312884285,6.446140729596189e-13,0.938,0.0,0.0,0.030867876000394787,0.009999999996164327,0.04999999997404825,8.481139242700047e-89,8.84963296575842e-79,0.001999999998696104,1.0940782728969926e-115,3.36454447988388e-100,2.555959420129941e-11,2.00358852936899e-56,7.671423344629188e-12,2.0477319222301242e-34,3.9208914633870773e-13,1.0515286375311482e-12,2.5236689044315404e-13,3.736297181693572e-23,3.661368301620124e-110,1.2336568859921518e-78,2.009110844640964e-31,2.5175517698153736e-33
1.3263736451567629e-15,0.048764219312884285,8.273905529819862e-13,0.938,0.0,0.0,0.030867875990310288,0.009999999995076916,0.049999999966691,8.784761806372637e-89,3.405856778594935e-78,0.0019999999983264503,8.451676438683771e-115,1.8474559072521728e-99,3.2805658185879816e-11,6.521370619400635e-56,9.846296358942171e-12,4.268068142313152e-34,5.032174544321198e-13,1.349636396975523e-12,3.2391276399713325e-13,6.155068542135016e-23,2.607149440110556e-109,5.910278644332619e-78,4.187779750982406e-31,5.2472490363956985e-33
1.6193431474536322e-15,0.048764219312884285,1.0101797297175618e-12,0.938,0.0,0.0,0.03086787598022581,0.009999999993989504,0.04999999995933378,9.101684536187577e-89,1.021895362409428e-77,0.0019999999979567968,4.7178216710714215e-114,7.450399676899666e-99,4.005169265271232e-11,1.694897044503484e-55,1.2021182068453711e-11,7.719348965695108e-34,6.143330655804763e-13,1.6477441444675755e-12,3.954586374852228e-13,9.174430452207993e-23,1.3421200645043647e-108,2.1170424100096306e-77,7.574510575834101e-31,9.490208554633079e-33
1.9123126497505015e-15,0.048764219312884285,1.1929816016724325e-12,0.938,0.0,0.0,0.03086787597014135,0.009999999992902093,0.049999999951976605,1.0442317703431594e-88,2.63029081313082e-77,0.0019999999975871432,2.179542619771847e-113,2.5257616437602983e-98,4.729769760192066e-11,3.814930630284621e-55,1.4196080471669918e-11,1.2682496586790417e-33,7.254359812776505e-13,1.9458518800073077e-12,4.670045109074212e-13,1.2794384272466325e-22,5.631458487207074e-108,6.421424206442175e-77,1.2445155127855232e-30,1.5591732092150399e-32
2.49825165434424e-15,0.048764219312884285,1.5586234255094874e-12,0.938,0.0,0.0,0.03086787594997248,0.009999999990727272,0.04999999993726233,2.046107094187806e-88,1.4278147356185652e-76,0.001999999996847836,5.859601704616161e-112,2.9848658349616646e-97,6.178961894793968e-11,1.4972223647995936e-54,1.8545915353485848e-11,2.8222280151136126e-33,9.476037320488691e-13,2.542067315229823e-12,6.100962575541369e-13,2.1836072864931508e-22,8.540495623659202e-107,4.9932315653953574e-76,2.769708378445149e-30,3.469522761828006e-32
3.025596758478605e-15,0.048764219312884285,1.8877444701173374e-12,0.938,0.0,0.0,0.030867875931820547,0.009999999988769931,0.04999999992401958,5.193835757898995e-88,4.4992814011607866e-76,0.0019999999961824596,3.5567219106788416e-111,1.3441609831991046e-96,7.483224721028353e-11,3.9013567250213644e-54,2.2460810145094884e-11,5.0105214091248554e-33,1.1475113037950212e-12,3.078661166053176e-12,7.388788293108157e-13,3.202763012932696e-22,4.526755494931646e-106,1.8905851245653842e-75,4.9177420300196074e-30,6.159563170688077e-32
3.55294186261297e-15,0.048764219312884285,2.2169066247406035e-12,0.938,0.0,0.0,0.030867875913668675,0.009999999986812594,0.049999999910776916,1.3884593250393268e-87,1.1683779005529949e-75,0.001999999995517083,1.6335141733152432e-110,4.6865087492570506e-96,8.787477983738996e-11,8.675091929889339e-54,2.637574604181229e-11,8.111821484100808e-33,1.3473777647738365e-12,3.61525497815105e-12,8.676614008539802e-13,4.416512565791545e-22,1.815015620997406e-105,5.678907662256256e-75,7.962355860106847e-30,9.971828670995719e-32
4.080286966747335e-15,0.048764219312884285,2.546109880930616e-12,0.938,0.0,0.0,0.030867875895516858,0.009999999984855255,0.049999999897534356,3.479908571965066e-87,2.6447057630136763e-75,0.0019999999948517072,6.03808499807025e-110,1.359432683198212e-95,1.0091721682995966e-10,1.7238888211911091e-53,3.029072303518953e-11,1.2285114830005828e-32,1.5472031234337595e-12,4.151848751523457e-12,9.964439721836205e-13,5.824856713608755e-22,6.073039385845559e-105,1.4630635695439207e-74,1.2059865886046664e-29,1.5101675469632184e-31
5.1349771750160645e-15,0.048764219312884285,3.2046396642146644e-12,0.938,0.0,0.0,0.03086787585921338,0.009999999980940576,0.04999999987104952,1.7775540275660953e-86,1.0727300136374412e-74,0.0019999999935209544,7.129009819632107e-109,9.23831723148968e-95,1.2700180391429288e-10,5.482697713242574e-53,3.812080027812783e-11,2.4483884915255943e-32,1.9467305675922313e-12,5.2250361820919315e-12,1.2540091142022894e-12,9.225331868030763e-22,5.321940472057466e-104,7.645321175138678e-74,2.4039480760655312e-29,3.0095725163188476e-31
7.244357591553525e-15,0.048764219312884285,4.5221920778743255e-12,0.938,0.0,0.0,0.030867875786607088,0.009999999973111217,0.049999999818081,2.2218625321897014e-85,9.43404297057281e-74,0.0019999999908594497,3.5583057542836165e-107,1.9780225957401914e-93,1.7916983049936718e-10,3.183941636833014e-52,5.37814475522189e-11,6.874473156245323e-32,2.7452925997818527e-12,7.3714105785239e-12,1.7691393956769026e-12,1.836145112035457e-21,1.4946009308977286e-102,9.938712457304682e-73,6.752309682054078e-29,8.449277432987381e-31
9.353738008090985e-15,0.048764219312884285,5.840401170652464e-12,0.938,0.0,0.0,0.03086787571400167,0.009999999965281859,0.04999999976511402,1.2643675888648498e-84,4.2569400772961195e-73,0.0019999999881979455,3.5654994823171243e-106,1.3564174733225782e-92,2.313363270103799e-10,1.132144333342605e-51,6.944275142693265e-11,1.4797501751753466e-31,3.5431979407932024e-12,9.517784355349964e-12,2.2842696737340236e-12,3.0611169906922685e-21,1.2848265499946195e-101,5.563228304000942e-72,1.453998567858956e-28,1.818551458629526e-30
1.1463118424628445e-14,0.048764219312884285,7.159266402497426e-12,0.938,0.0,0.0,0.030867875641397126,0.0099999999574525,0.04999999971214855,4.993601093606055e-84,1.3838583646094139e-72,0.0019999999855364417,2.222998995124149e-105,6.091046917270744e-92,2.8350129349220575e-10,3.080375684792529e-51,8.51047113622259e-11,2.7235755004723017e-31,4.3404471306634085e-12,1.1664157512571007e-11,2.7993999483730217e-12,4.5974537309961265e-21,7.166282384846835e-101,2.153938303340205e-71,2.6771593101480087e-28,3.34683651352031e-30
1.3572498841165905e-14,0.048764219312884285,8.47878723380316e-12,0.938,0.0,0.0,0.030867875568793456,0.009999999949623141,0.04999999965918463,1.5726896586677629e-83,3.685004781616376e-72,0.001999999982874939,1.0523153137226922e-104,2.1444122057495146e-91,3.356647299897188e-10,7.076336855466308e-51,1.007673268185011e-10,4.520755025125338e-31,5.137040708984002e-12,1.3810530050187915e-11,3.314530219593267e-12,6.445160235069014e-21,3.0798094790555847e-100,6.705410039796157e-71,4.445328093186681e-28,5.55474576441811e-30
1.5681879257703366e-14,0.048764219312884285,9.798963125418227e-12,0.938,0.0,0.0,0.03086787549619066,0.009999999941793783,0.049999999606222215,4.222047961581247e-83,8.549237978796537e-72,0.0019999999802134366,4.083439023289126e-104,6.384675424011924e-91,3.878266365477913e-10,1.4438594631981081e-50,1.1643059725661521e-10,6.973122725523388e-31,5.9329792148919094e-12,1.595690196820157e-11,3.82966048739413e-12,8.604241398841268e-21,1.0895715673507843e-99,1.7894220981478137e-70,6.8592721293986945e-28,8.567194780504912e-30
1.9900640090778283e-14,0.048764219312884285,1.2441277935099024e-11,0.938,0.0,0.0,0.030867875350987704,0.009999999926135065,0.04999999950030201,2.2220465785122195e-82,3.4855156865746877e-71,0.0019999999748904346,4.647095269302872e-103,4.206382574534279e-90,4.921458600250977e-10,4.702943917794471e-50,1.477591009239167e-10,1.4250768827543525e-30,7.52289316388901e-12,2.024964394542264e-11,4.859921012735198e-12,1.3856547260236778e-20,9.615721590554381e-99,9.409779348363318e-70,1.4028267571905729e-27,1.7505151845014667e-29
2.4119400923853203e-14,0.048764219312884285,1.508620652727532e-11,0.938,0.0,0.0,0.030867875205788254,0.009999999910476348,0.04999999939438792,8.424019742149601e-82,1.0873069502377067e-70,0.0019999999695674347,2.9829032209368912e-102,1.8879623341386903e-89,5.964589642830759e-10,1.22298459104898e-49,1.7909021805993338e-10,2.537123117785299e-30,9.110193281803304e-12,2.4542383444241263e-11,5.890181524391208e-12,2.035441036080985e-20,5.252525088745795e-98,3.5524721393972204e-69,2.499328622483823e-27,3.115909766773503e-29
2.791628567362063e-14,0.048764219312884285,1.7468873492554393e-11,0.938,0.0,0.0,0.030867875075111753,0.009999999896383503,0.04999999929907047,2.3091297963633047e-81,2.582550715086359e-70,0.001999999964776737,1.1872525247398634e-101,5.842260707524449e-89,6.903355264793863e-10,2.531002945275375e-49,2.072904544464425e-10,3.9338650603255634e-30,1.0536532113967915e-11,2.8405846874149745e-11,6.8174159731767565e-12,2.726747078358456e-20,1.8843602903836584e-97,9.705640519339726e-69,3.877809805707478e-27,4.8304385135569364e-29
3.1713170423388055e-14,0.048764219312884285,1.9853651013145466e-11,0.938,0.0,0.0,0.0308678749444381,0.009999999882290658,0.04999999920375798,5.591238600586838e-81,5.508776900875098e-70,0.0019999999599860413,4.072108211589133e-101,1.5809656036356414e-88,7.842071326604195e-10,4.777230213746345e-49,2.3549280113420534e-10,5.7672688425347845e-30,1.1960760351286735e-11,3.226930829656307e-11,7.744650410869717e-12,3.51894924468295e-20,5.81731367732282e-97,2.3419054970448557e-68,5.688826593343051e-27,7.080449279276645e-29
3.551005517315548e-14,0.048764219312884285,2.2240535965906722e-11,0.938,0.0,0.0,0.030867874813767293,0.009999999868197813,0.04999999910845044,1.2273481543056356e-80,1.0801928427141176e-69,0.001999999955195347,1.2226838227789864e-100,3.8372609775864e-88,8.780737830878064e-10,8.394714863252531e-49,2.6369725500012925e-10,8.09673556277191e-30,1.3382881116817387e-11,3.613276771148633e-11,8.671884837466456e-12,4.412050361517233e-20,1.5888599857154629e-96,5.127014921156581e-68,7.991860078520179e-27,9.938570322177772e-29
4.310382467269034e-14,0.048764219312884285,2.70206156984575e-11,0.938,0.0,0.0,0.030867874552434248,0.009999999840012125,0.049999998917850244,4.8052911939887225e-80,3.455165921807137e-69,0.0019999999456139653,9.046237585756461e-100,1.8337610519097223e-87,1.0657922177280997e-09,2.2098515401826556e-48,3.2011247179717415e-10,1.448147511529508e-29,1.6220812701660065e-11,4.385968051888308e-11,1.0526353657356799e-11,6.500960721186646e-20,9.3982369354695e-96,2.0006900175716047e-67,1.4312681111479115e-26,1.7769410172663448e-28
5.069759417222519e-14,0.048764219312884285,3.1809087797337856e-11,0.938,0.0,0.0,0.030867874291112637,0.009999999811826437,0.04999999872726985,1.4955596450162657e-79,9.132899693336928e-69,0.001999999936032592,4.535140335320312e-99,6.682834079270785e-87,1.2534908324930417e-09,4.967875516918842e-48,3.765360799451001e-10,2.3563344106008008e-29,1.9050351760693047e-11,5.158658529638071e-11,1.2380822432818906e-11,8.993500643669228e-20,4.0297866786608816e-95,6.210473319283631e-67,2.33192379975376e-26,2.890299917010345e-28
5.829136367176004e-14,0.048764219312884285,3.660592744332347e-11,0.938,0.0,0.0,0.030867874029802494,0.009999999783640749,0.049999998536709285,3.95550846909544e-79,2.103577731301537e-68,0.0019999999264512266,1.7773076131828046e-98,2.014049966384653e-86,1.4411696294751877e-09,9.966538968680962e-48,4.329680546250738e-10,3.5817643992377724e-29,2.187152311247036e-11,5.931348204401983e-11,1.4235291163824036e-11,1.1889692515276093e-19,1.3952400929725997e-94,1.6377799715945783e-66,3.549298506112862e-26,4.391858483532759e-28
6.58851331712949e-14,0.048764219312884285,4.141110989060378e-11,0.938,0.0,0.0,0.03086787376850383,0.00999999975545506,0.049999998346168535,9.27883185654787e-79,4.371158647442139e-68,0.001999999916869869,5.877752883308171e-98,5.28909130804849e-86,1.6288286107668714e-09,1.835331194187423e-47,4.894083710916753e-10,5.171971710292893e-29,2.4684351502133764e-11,6.704037076184092e-11,1.6089759850343585e-11,1.5189558622743174e-19,4.1511797262983985e-94,3.831050008384657e-66,5.131786009488311e-26,6.339461592983498e-28
7.347890267082975e-14,0.048764219312884285,4.622461046654325e-11,0.938,0.0,0.0,0.03086787350721667,0.009999999727269376,0.0499999981556476,1.9840623168136496e-78,8.385667898519834e-68,0.0019999999072885196,1.7114760899627774e-97,1.2504895727611256e-85,1.8164677784602056e-09,3.161394449155869e-47,5.458570046726586e-10,7.174494644226024e-29,2.7488861601651488e-11,7.47672514498843e-11,1.7944228492349073e-11,1.8893121153655447e-19,1.0994156187874217e-93,8.16971847391644e-66,7.128027826957955e-26,8.790873760874855e-28
8.10726721703646e-14,0.048764219312884285,5.1046404571459645e-11,0.938,0.0,0.0,0.030867873245941032,0.00999999969908369,0.04999999796514647,3.939240146942062e-78,1.5090311195952968e-67,0.0019999998977071787,4.504267904286562e-97,2.719521580350422e-85,2.004087134647083e-09,5.161470272629178e-47,6.023139307687304e-10,9.636875549316323e-29,3.0285078010039984e-11,8.249412410819024e-11,1.979869708981216e-11,2.300040219684491e-19,2.6522464418619733e-93,1.617847918650969e-65,9.586912648969819e-26,1.1803778667617954e-27
9.62602111694343e-14,0.048764219312884285,6.071477533305006e-11,0.938,0.0,0.0,0.030867872723424433,0.00999999964271232,0.049999997584203634,1.3081900664148357e-77,4.211354121323797e-67,0.00199999987854452,2.5331075425317133e-96,1.0644587570791455e-84,2.37926642086793e-09,1.2144627076937987e-46,7.152525624725186e-10,1.6131400787798094e-28,3.5852727785946656e-11,9.794784533574991e-11,2.350763415099841e-11,3.24262076838201e-19,1.2549463944231354e-92,5.345581449976559e-65,1.6089398869312138e-25,1.9744394479042598e-27
1.11447750168504e-13,0.048764219312884285,7.041602682893887e-11,0.938,0.0,0.0,0.030867872200954216,0.009999999586340952,0.04999999720334004,3.6443664403017515e-77,1.0111831281199042e-66,0.0019999998593818935,1.097042427923699e-95,3.4102661307145897e-84,2.7543664861601347e-09,2.5197245248738283e-46,8.282240708597006e-10,2.503596640737761e-28,4.138749617099354e-11,1.1340153444483925e-10,2.7216571033678237e-11,4.346714983383656e-19,4.7154778422703304e-92,1.4817810500395197e-64,2.5035277222427656e-25,3.062114381285153e-27
1.266352891675737e-13,0.048764219312884285,8.014996486633558e-11,0.938,0.0,0.0,0.03086787167853055,0.009999999529969586,0.04999999682255564,8.904040159228758e-77,2.1704992317702668e-66,0.0019999998402193,3.921887276666433e-95,9.4035859453273e-84,3.1293873472508864e-09,4.760717738878577e-46,9.412282617405704e-10,3.673105487381896e-28,4.6889577352698976e-11,1.2885519143577563e-10,3.0925507737629614e-11,5.612340184163896e-19,1.494835956339401e-91,3.602747338737531e-64,3.6824500333629394e-25,4.489253806743606e-27
1.418228281666434e-13,0.048764219312884285,8.991639639931476e-11,0.938,0.0,0.0,0.03086787115615362,0.009999999473598222,0.04999999644185042,1.9658237450388762e-76,4.2719627555205956e-66,0.0019999998210567384,1.213660475417278e-94,2.3099201418124454e-83,3.5043290208638435e-09,8.366798687609191e-46,1.0542649420722757e-09,5.159721150892308e-28,5.2359164371740276e-11,1.4430881630887442e-10,3.463444426263258e-11,7.0395135358771755e-19,4.164296350316355e-91,7.915880659242367e-64,5.186092339008582e-25,6.301575091286469e-27
1.5701036716571312e-13,0.048764219312884285,9.971512952203788e-11,0.938,0.0,0.0,0.030867870633823593,0.009999999417226863,0.04999999606122437,4.004321734315221e-76,7.846948004204668e-66,0.0019999998018942087,3.3560434818028294e-94,5.177429988437541e-83,3.879191523719133e-09,1.3880745598271517e-45,1.16733391995204e-09,7.001504386816612e-28,5.779644912873237e-11,1.5976240906444902e-10,3.834338060846925e-11,8.628252050576656e-19,1.0479321711683125e-90,1.6047509945484626e-63,7.05522864795959e-25,8.544660437907665e-27
1.8738544516385252e-13,0.048764219312884285,1.1940873857342984e-10,0.938,0.0,0.0,0.030867869589304948,0.009999999304484149,0.049999995300209724,1.3835854247442962e-75,2.2585222879020257e-65,0.0019999997635692475,2.0756143414854786e-93,2.1241358716079423e-82,4.628679084019573e-09,3.344609036479159e-45,1.393568006404643e-09,1.1902847344303497e-27,6.857487379908225e-11,1.9066949822427036e-10,4.576125276178231e-11,1.2290491858885185e-18,5.355058052944881e-90,5.490746099427115e-63,1.2055011122264126e-24,1.4504768293035948e-26
2.14723015362178e-13,0.048764219312884285,1.3724155606223394e-10,0.938,0.0,0.0,0.030867868649400325,0.009999999203015711,0.04999999461556715,3.5903003754192236e-75,5.094210856748679e-65,0.0019999997290768927,8.26232859523152e-93,6.268214490086465e-82,5.302947291962809e-09,6.579221503758135e-45,1.597287239762438e-09,1.791067984222186e-27,7.816688430865837e-11,2.1848576862928287e-10,5.243733708487087e-11,1.6139228116676844e-18,1.8696050456313874e-89,1.4126237269388284e-62,1.822174115923762e-24,2.1796544571669088e-26
2.4206058556050346e-13,0.048764219312884285,1.551760975820082e-10,0.938,0.0,0.0,0.030867867709650356,0.009999999101547282,0.049999993931180826,8.304804760494414e-75,1.041607095846606e-64,0.0019999996945846417,2.7899445976955743e-92,1.6209101152582115e-81,5.976959246521347e-09,1.1926803342890617e-44,1.8011081841032031e-09,2.566145408909876e-27,8.76571685288759e-11,2.463019349783059e-10,5.911342082416416e-11,2.0511693203507953e-18,5.637800724476698e-89,3.2399143474474383e-62,2.6224358005645494e-24,3.1186573695994766e-26
2.666643987389964e-13,0.048764219312884285,1.7140326708971294e-10,0.938,0.0,0.0,0.03086786686400841,0.009999999010225703,0.04999999331545214,1.6340757973173314e-74,1.8553497117173948e-64,0.0019999996635417057,7.416810556002927e-92,3.4832543876551483e-81,6.583350989468943e-09,1.9277229116506596e-44,1.984633105008158e-09,3.431100265888217e-27,9.611234023179201e-11,2.71336395726011e-10,6.512189568939205e-11,2.489477751722167e-18,1.376980958399965e-88,6.3269417556253196e-62,3.5204268568805994e-24,4.1647170436714634e-26
2.912682119174893e-13,0.048764219312884285,1.8771118049357658e-10,0.938,0.0,0.0,0.03086786601849324,0.009999998918904126,0.049999992699930884,3.029385349678282e-74,3.13972163980937e-64,0.001999999632498854,1.8252913528735115e-91,6.996703519508734e-81,7.1895353170241075e-09,2.985405008867216e-44,2.1682387592671132e-09,4.471432149096181e-27,1.0448676616391469e-10,2.963707721910609e-10,7.113037007991498e-11,2.9702225566691216e-18,3.129110605250303e-88,1.164081463608549e-61,4.6061148474588474e-24,5.420765926040721e-26
3.1587202509598224e-13,0.048764219312884285,2.0409906667486705e-10,0.938,0.0,0.0,0.030867865173105538,0.00999999882758256,0.04999999208461698,5.342498789169261e-74,5.089964078596032e-64,0.0019999996014560873,4.1943393822905863e-91,1.3277174828147524e-80,7.79551230013005e-09,4.4608168260845784e-44,2.3519243757738606e-09,5.703346615551122e-27,1.1278121742276731e-10,3.214050643747138e-10,7.713884399488638e-11,3.493410372972658e-18,6.684240497728442e-88,2.037413392589004e-61,5.8983709981554915e-24,6.905609054131822e-26
3.4047583827447516e-13,0.048764219312884285,2.2056616187883695e-10,0.938,0.0,0.0,0.030867864327845992,0.009999998736260996,0.04999999146951035,9.03012161389368e-74,7.956036726052121e-64,0.001999999570413406,9.093074803393205e-91,2.4007719219499282e-80,8.401282009705715e-09,6.465661238073845e-44,2.535689190786096e-09,7.14305306539385e-27,1.2099645774206053e-10,3.4643927227821495e-10,8.314731743347274e-11,4.059047741675011e-18,1.3541823076725424e-87,3.417712577502548e-61,7.416320830927621e-24,8.637949637010027e-26
3.650796514529681e-13,0.048764219312884285,2.3711170964427686e-10,0.938,0.0,0.0,0.030867863482715297,0.009999998644939438,0.049999990854610904,1.4714778955892554e-73,1.2051610708270446e-63,0.0019999995393708086,1.874124232384493e-90,4.1639115385025355e-80,9.006844516645803e-09,9.12945415486813e-44,2.7195324478549664e-09,8.806764679003227e-27,1.2913324356213947e-10,3.714733959027982e-10,8.915579039485333e-11,4.6671411083249054e-18,2.6207492193524443e-87,5.527220021603365e-61,9.179342170650407e-24,1.0636387983203245e-25
3.89683464631461e-13,0.048764219312884285,2.537349607339974e-10,0.938,0.0,0.0,0.03086786263771413,0.009999998553617889,0.0499999902399186,2.3227312124652385e-73,1.7763927867131669e-63,0.001999999508328296,3.6971734929276244e-90,6.965122945942388e-80,9.612199891820762e-09,1.2600682830449662e-43,2.903453397755555e-09,1.0710698355353758e-26,1.3719232409950224e-10,3.9650743524968546e-10,9.516426287822006e-11,5.31769682420199e-18,4.874065800578314e-87,8.658973989624072e-61,1.1207063149430722e-23,1.2919420512937643e-25
4.1428727780995393e-13,0.048764219312884285,2.7043517306577355e-10,0.938,0.0,0.0,0.030867861792843156,0.009999998462296343,0.04999998962543336,3.5654824710797404e-73,2.556407992816533e-63,0.0019999994772858685,7.018161887332746e-90,1.1286156323791696e-79,1.0217348206076813e-08,1.704794455090991e-43,3.0874512984178257e-09,1.2871074650965883e-26,1.4517444141585551e-10,4.2154139032008665e-10,1.0117273488277744e-10,6.010721147531225e-18,8.753343403302966e-87,1.3191785697569757e-60,1.3519360211317677e-23,1.5505438808284805e-25
4.3889109098844686e-13,0.048764219312884285,2.872116116440868e-10,0.938,0.0,0.0,0.030867860948103044,0.009999998370974806,0.04999998901115511,5.3396315379829316e-73,3.6018011005881154e-63,0.0019999994462435253,1.2875548154612666e-89,1.7780579305974378e-79,1.0822289530235952e-08,2.266104969472508e-43,3.271525414858363e-09,1.5304117719921036e-26,1.5308033048637292e-10,4.465752611152005e-10,1.071812064077422e-10,6.746220244679416e-18,1.5240086499734354e-86,1.9607301722887482e-60,1.6136356115924955e-23,1.8412728733752845e-25
4.634949041669398e-13,0.048764219312884285,3.040635484923761e-10,0.938,0.0,0.0,0.03086786010349445,0.009999998279653272,0.04999998839708378,7.82250453779919e-73,4.979796691778683e-63,0.0019999994152012667,2.291198884413906e-89,2.7318222898546283e-79,1.1427023935095945e-08,2.9652103552378234e-43,3.4556750191126225e-09,1.8026055254527218e-26,1.6091071926744421e-10,4.71609047636214e-10,1.1318967745234329e-10,7.524200191340669e-18,2.5808240691903554e-86,2.8508699562974787e-60,1.907841794315814e-23,2.1659469597294385e-25
4.880987173454328e-13,0.048764219312884285,3.209902625860536e-10,0.938,0.0,0.0,0.03086785925901803,0.009999998188331744,0.0499999877832193,1.1235944558244032e-72,6.769461535976962e-63,0.0019999993841590936,3.966795149162384e-89,4.1038242885943965e-79,1.2031551491430358e-08,3.8256554829047745e-43,3.639899390167951e-09,2.1053118426990136e-26,1.6866632876366012e-10,4.966427498843034e-10,1.1919814801582167e-10,8.344666973704885e-18,4.262722968928137e-86,4.0641554467150367e-60,2.236615509807166e-23,2.5263733376186364e-25
5.127025305239257e-13,0.048764219312884285,3.3799103978607457e-10,0.938,0.0,0.0,0.03086785841467441,0.009999998097010224,0.0499999871695616,1.5854197826821672e-72,9.062963799652568e-63,0.0019999993531170045,6.699218591392539e-89,6.041031398948051e-79,1.2635872269988554e-08,4.873422134901377e-43,3.824197813897152e-09,2.4401541831790454e-26,1.763478730942418e-10,5.216763678606331e-10,1.252066180974302e-10,9.207626489614187e-18,6.8833245775103e-86,5.69165341175899e-60,2.602041731751497e-23,2.9243483985774164e-25
