Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20)
4.395909466060744e-07,0.054700809901540644,0.00015705888869414254,0.938,0.0,0.0,0.03146174658365166,0.008554343865525046,0.04988670702723579,1.6507032246510565e-28,4.486954761325019e-25,0.001997657592209365,5.501194703169007e-23,1.4057534454600934e-34,1.1645664600429409e-06,1.0014007658536207e-18,0.003003438876742276,1.3457467121162046e-08,1.798511907212288e-09,1.828641629474041e-06,1.9235394433517092e-07,3.079547497034707e-07,-1.543493958771722e-26,8.647108763804131e-25,3.402238062380581e-05
4.40320762739731e-07,0.054700809901540644,0.0001570275278645452,0.938,0.0,0.0,0.0314576637965574,0.008552318156345546,0.04988664428504711,1.6609603849979402e-28,4.488327112041306e-25,0.001997657604833195,5.427363286288974e-23,1.4047391049714487e-34,1.1644138648027915e-06,1.0045510132710252e-18,0.003007553188635944,1.3487391211487505e-08,1.7997611578779866e-09,1.8284039495829263e-06,1.9234200049664325e-07,3.0816182551293264e-07,-2.2775493092551767e-28,7.949832693869404e-25,3.4101201187920074e-05
4.410505788733876e-07,0.054700809901540644,0.00015699589530461267,0.938,0.0,0.0,0.03145358349474115,0.008550293452268938,0.04988658174666999,1.671263171623794e-28,4.489634284052494e-25,0.001997657616987359,5.34922641102984e-23,1.403644783805703e-34,1.1642613667044261e-06,1.0077075918836036e-18,0.0030116652864166384,1.351732919275196e-08,1.8010089114729407e-09,1.8281664147799366e-06,1.9233042390457904e-07,3.083688447627952e-07,9.767639541712742e-27,8.108780855549561e-25,3.41799538571633e-05
4.417803950070442e-07,0.054700809901540644,0.0001569639930870127,0.938,0.0,0.0,0.031449505673617394,0.008548269752420823,0.04988651941133812,1.6816117070147966e-28,4.490951371304355e-25,0.0019976576286741014,5.270512223409682e-23,1.402565441299058e-34,1.1641089655579887e-06,1.0108705524453021e-18,0.0030157751725996234,1.35472810485098e-08,1.8022551683865568e-09,1.8279290247962067e-06,1.9231921209884125e-07,3.085758079540858e-07,-4.189548860626706e-27,8.507975108338257e-25,3.4258638360919677e-05
4.4251021114070084e-07,0.054700809901540644,0.00015693182327357463,0.938,0.0,0.0,0.03144543032861691,0.008546247055928189,0.04988645727828791,1.6920061137729283e-28,4.49230551667098e-25,0.0019976576398956524,5.1925848267247763e-23,1.4015353595238092e-34,1.1639566611743005e-06,1.0140399132082454e-18,0.003019882849694717,1.3577246762385488e-08,1.8034999290328115e-09,1.8276917793638238e-06,1.923083626352986e-07,3.0878271558448814e-07,-5.371272989758234e-28,8.439487719243419e-25,3.433725443131138e-05
4.4396984340801406e-07,0.054700809901540644,0.00015686668905250928,0.938,0.0,0.0,0.031437287048789946,0.008542204669524168,0.04988633361599153,1.7129330323772176e-28,4.495105527003552e-25,0.0019976576609520387,5.0521904772465484e-23,1.3995981659599388e-34,1.1636523419418365e-06,1.0203978247824734e-18,0.0030280915866333327,1.3637219699335164e-08,1.8059849633019697e-09,1.827217721086185e-06,1.922877410375966e-07,3.091963661367664e-07,5.053216472431917e-26,5.79856939674699e-25,3.449428021409653e-05
4.454294756753273e-07,0.054700809901540644,0.00015680050892059316,0.938,0.0,0.0,0.03142915361903011,0.008538166286100208,0.049886210753725665,1.734044910566658e-28,4.497096393200572e-25,0.001997657680174093,4.9711933174238493e-23,1.3966500054430802e-34,1.1633484075070827e-06,1.026780810704137e-18,0.003036291517202507,1.3697247873979311e-08,1.8084640180789641e-09,1.8267442378226366e-06,1.9226853987395407e-07,3.0960980033503583e-07,3.418253021747474e-25,-5.023374591905939e-26,3.465102911671382e-05
4.468891079426405e-07,0.054700809901540644,0.0001567332989858634,0.938,0.0,0.0,0.031421030003364665,0.008534131898721464,0.049886088685477885,1.7553427333208567e-28,4.497992603473669e-25,0.0019976576975791792,4.861780447835895e-23,1.3923360992101775e-34,1.1630448563808273e-06,1.0331888557064524e-18,0.003044482661285829,1.375733115779426e-08,1.8109370975460712e-09,1.8262713274638372e-06,1.9225074015518141e-07,3.100230220426092e-07,-5.820959316308003e-25,1.4485183389092134e-24,3.48074990932286e-05
4.4834874020995374e-07,0.054700809901540644,0.00015666507518632354,0.938,0.0,0.0,0.03141291616607668,0.008530101500474802,0.04988596740527841,1.776827487467552e-28,4.499969660429904e-25,0.001997657713184452,4.659690176865961e-23,1.3894039171798835e-34,1.1627416870844753e-06,1.0396232511991156e-18,0.0030526650386808046,1.3817469423342039e-08,1.8134042062499596e-09,1.82579898791541e-06,1.922343231368025e-07,3.104360350713647e-07,-6.016901060508582e-25,2.344527586536e-24,3.4963688140128705e-05
4.4980837247726696e-07,0.054700809901540644,0.00015659585329104718,0.938,0.0,0.0,0.031404812071703765,0.008526075084468687,0.049885846907200035,1.7985001616811386e-28,4.504899804778431e-25,0.001997657727006858,4.4652625873335956e-23,1.3902038552861137e-34,1.162438898150065e-06,1.046084765358328e-18,0.0030608386690992055,1.3877662544256736e-08,1.8158653491055483e-09,1.825327217097854e-06,1.922192703153826e-07,3.1084884318239747e-07,8.643655381148432e-25,-1.7508175762121472e-26,3.5119594295879e-05
4.512680047445802e-07,0.054700809901540644,0.00015652564890133593,0.938,0.0,0.0,0.03139671768503638,0.00852205264383302,0.049885727185357984,1.8203617464811246e-28,4.508301625355131e-25,0.0019976577390631457,4.3633783052638534e-23,1.3890734211150566e-34,1.1621364881202038e-06,1.0525707042289994e-18,0.0030690035721674305,1.3937910395235433e-08,1.8183205313915646e-09,1.8248560129464604e-06,1.9220556342486354e-07,3.1126145008669463e-07,-1.5997572683314177e-25,6.539374843033302e-26,3.527521564045671e-05
4.527276370118934e-07,0.054700809901540644,0.00015645447745189528,0.938,0.0,0.0,0.03138863297111642,0.008518034171719065,0.04988560823390977,1.8424132342306225e-28,4.507549961734375e-25,0.001997657749369857,4.254922706061912e-23,1.382717882492576e-34,1.1618344555479208e-06,1.0590800677663206e-18,0.003077159767426885,1.3998212852030321e-08,1.8207697587229362e-09,1.8243853734112235e-06,1.9219318443303052e-07,3.116738594458044e-07,-1.1442163525943933e-24,2.5564141292053873e-24,3.543055029488394e-05
4.5418726927920664e-07,0.054700809901540644,0.00015638235421198358,0.938,0.0,0.0,0.03138055789523563,0.00851401966129929,0.04988549004705515,1.8646556191349353e-28,4.509242616417991e-25,0.00199765775794334,4.027061312239554e-23,1.379469630819077e-34,1.161532798996693e-06,1.0656167869171732e-18,0.0030853072743343432,1.4058569791437894e-08,1.823213037060586e-09,1.8239152964567522e-06,1.921821155380863e-07,3.1208607487247076e-07,-3.8234971436697425e-25,3.088274534173722e-24,3.558559642077625e-05
4.5550093831978854e-07,0.054700809901540644,0.00015631664200282735,0.938,0.0,0.0,0.0313732985389802,0.00851040998354407,0.04988538432785343,1.8848378058102678e-28,4.514894406690928e-25,0.0019976577641909197,3.8072640817329755e-23,1.3817596586228247e-34,1.1612616284196603e-06,1.071523972954581e-18,0.003092632618023207,1.411293751854239e-08,1.825406906373489e-09,1.8234927065337396e-06,1.9217325913528376e-07,3.12456905891327e-07,-1.6729805245559739e-25,1.808997403728695e-24,3.5724889755117544e-05
4.5681460736037044e-07,0.054700809901540644,0.00015625018197896245,0.938,0.0,0.0,0.031366046936670625,0.008506803504300301,0.04988527921913912,1.9051761533462562e-28,4.515747213685172e-25,0.0019976577690593144,4.194274313147331e-23,1.3779870967713333e-34,1.1609907602318163e-06,1.0774487829917148e-18,0.003099950953904193,1.4167349189232561e-08,1.8275959669117605e-09,1.8230705692008597e-06,1.9216543701551873e-07,3.128275852784136e-07,1.7474818655412054e-24,-4.45597867424253e-24,3.586394664086178e-05
4.5812827640095234e-07,0.054700809901540644,0.00015618298493250973,0.938,0.0,0.0,0.03135880306351765,0.008503200218634321,0.04988517471677091,1.925671390340399e-28,4.507681848998843e-25,0.001997657772560043,4.870941618933023e-23,1.3629873083640998e-34,1.1607201934073428e-06,1.0833897284128987e-18,0.0031072622959869125,1.4221804715820895e-08,1.8297802237040588e-09,1.822648883004332e-06,1.9215863666660524e-07,3.131981155684966e-07,9.675076130138603e-25,-5.7683388313592774e-24,3.6002765820385045e-05
4.5944194544153425e-07,0.054700809901540644,0.00015611506154993018,0.938,0.0,0.0,0.03135156689489225,0.008499600121626092,0.04988507081663494,1.9463242465953886e-28,4.496779635783517e-25,0.0019976577747045027,4.995087340692354e-23,1.3444798328736782e-34,1.1604499269271036e-06,1.089351378917472e-18,0.003114566658226373,1.4276304011282495e-08,1.831959681980153e-09,1.8222276464997452e-06,1.9215284571926428e-07,3.1356849926586313e-07,-1.2825174986498354e-24,1.5081228365515822e-24,3.6141346061577566e-05
4.6075561448211615e-07,0.054700809901540644,0.00015604642241270848,0.938,0.0,0.0,0.0313443384063246,0.008496003208369131,0.0498849675146445,1.967135453118347e-28,4.498764337840178e-25,0.0019976577755039674,4.610371610336863e-23,1.3422866930999709e-34,1.160179959778598e-06,1.0953420067997967e-18,0.003121864054523201,1.4330846989241385e-08,1.8341343471688022e-09,1.8218068582520045e-06,1.9214805194525238e-07,3.139387388446735e-07,7.693395209582566e-25,2.1605705122490303e-24,3.6279686157583364e-05
4.6206928352269805e-07,0.054700809901540644,0.00015597707799803873,0.938,0.0,0.0,0.03133711757350317,0.008492409473970433,0.049884864806740196,1.9881057421200336e-28,4.5147594722347715e-25,0.001997657774969595,3.313901424544515e-23,1.3577318914804665e-34,1.15991029095595e-06,1.1013600038878126e-18,0.0031291544987238572,1.4385433563970896e-08,1.8363042249047709e-09,1.8213865168352827e-06,1.9214424325552505e-07,3.14308836749307e-07,-3.948923916854205e-24,1.0522616424632923e-23,3.6417784926540256e-05
4.6338295256327995e-07,0.054700809901540644,0.0001559070386795212,0.938,0.0,0.0,0.03132990437227392,0.008488818913550418,0.049884762688889625,2.0092358470140572e-28,4.531663176381363e-25,0.001997657773112422,1.6541609673805716e-23,1.3742591115823216e-34,1.159640919459838e-06,1.1073976349013738e-18,0.003136438004620867,1.4440063650382611e-08,1.8384693210055158e-09,1.8209666208329657e-06,1.921414076984379e-07,3.1467879539470373e-07,-3.904669257029534e-24,1.7095344757655598e-23,3.655564121131951e-05
4.6456525469980367e-07,0.054700809901540644,0.00015584341764091544,0.938,0.0,0.0,0.031323418996341626,0.008485590118901959,0.049884671284009065,2.0283901911416973e-28,4.552035203407389e-25,0.001997657770319003,1.2368461375597847e-23,1.395591260540377e-34,1.159398738506864e-06,1.1128508956938942e-18,0.0031429872390347927,1.4489267860826173e-08,1.8404138241634992e-09,1.820589094096746e-06,1.921396779567356e-07,3.1501164108140763e-07,2.232179196941223e-24,3.4360108931553315e-24,3.667950360700762e-05
4.657475568363274e-07,0.054700809901540644,0.00015577924946730577,0.938,0.0,0.0,0.031316939765172455,0.008482363887696118,0.049884580350926105,2.0476751175323476e-28,4.553870121992198e-25,0.001997657766470847,3.208606689953192e-23,1.3934940275516334e-34,1.1591567968649253e-06,1.1183096499841497e-18,0.003149530874530432,1.4538507186185295e-08,1.8423544635773313e-09,1.8202119259863124e-06,1.921387183586227e-07,3.153443776203808e-07,2.6027221919222403e-24,-1.756341971211536e-23,3.680316786382332e-05
4.669298589728511e-07,0.054700809901540644,0.00015571454150857587,0.938,0.0,0.0,0.03131046666148143,0.008479140216403292,0.049884489886757095,2.0670911633406518e-28,4.494533156600593e-25,0.001997657761575763,8.766630001361529e-23,1.31430351730393e-34,1.1589150938190341e-06,1.1237528448805114e-18,0.0031560689210513642,1.4587781565740961e-08,1.844291243880122e-09,1.8198351154878824e-06,1.9213852046976813e-07,3.1567700671229745e-07,6.4871903440042876e-24,-4.2853460171907175e-23,3.692663318857661e-05
4.681121611093748e-07,0.054700809901540644,0.00015564930104836958,0.938,0.0,0.0,0.031303999668084614,0.008475919101502503,0.049884399888635925,2.0866388665086416e-28,4.430141308436829e-25,0.001997657755641484,6.879762760806997e-23,1.22904811993432e-34,1.158673628658409e-06,1.1292178474637602e-18,0.0031626013885063457,1.4637090939227426e-08,1.8462241698121955e-09,1.8194586615935858e-06,1.9213907594165146e-07,3.16009530039347e-07,-1.4928973993097996e-23,3.392509143399474e-23,3.7049898803664136e-05
4.692944632458985e-07,0.054700809901540644,0.0001555835353045044,0.938,0.0,0.0,0.03129753876789848,0.008472700539481362,0.049884310353714024,2.106318765765378e-28,4.480610130376798e-25,0.0019976577486756743,-2.1110430455776673e-23,1.2888836024847534e-34,1.1584324006764812e-06,1.1347682744209023e-18,0.003169128286769437,1.46864352467412e-08,1.8481532462415137e-09,1.8190825633014343e-06,1.9214037651056087e-07,3.163419492654252e-07,-7.765375099008097e-24,8.683497482185513e-23,3.717296394691844e-05
4.7035853516876985e-07,0.054700809901540644,0.00015552390293030203,0.938,0.0,0.0,0.031291729153387085,0.008469806013478349,0.04988423016597936,2.1241441486457263e-28,4.61853540964195e-25,0.00199765774153076,-7.169616644434055e-23,1.4591317919916566e-34,1.1582154976999137e-06,1.1398214029275013e-18,0.0031749977416802157,1.4730874942879484e-08,1.8498861278102608e-09,1.8187443780549033e-06,1.9214217731814736e-07,3.166410389231841e-07,-7.27178296355163e-25,5.085186084817502e-23,3.728355055481872e-05
4.714226070916412e-07,0.054700809901540644,0.00015546385603967998,0.938,0.0,0.0,0.03128592444830611,0.008466913549921256,0.049884150349090765,2.1420774412067557e-28,4.704900480353735e-25,0.001997657733561936,-6.192752003625856e-23,1.5638214209512157e-34,1.1579987857599204e-06,1.1448463019801717e-18,0.0031808627006651535,1.4775342844237831e-08,1.8516158990101936e-09,1.8184064793170058e-06,1.9214456912185562e-07,3.1694004677984734e-07,6.6972252087701195e-25,-9.742680502203875e-24,3.7393973641377645e-05
4.724866790145125e-07,0.054700809901540644,0.00015540339975929452,0.938,0.0,0.0,0.031280124640408205,0.008464023146267258,0.04988407090100777,2.1601190378152107e-28,4.729013393595529e-25,0.0019976577247746395,-1.228375396098593e-22,1.5897408039077628e-34,1.1577822643500442e-06,1.1498454237773558e-18,0.0031867231708508966,1.4819838908019658e-08,1.85334256361539e-09,1.818068866369387e-06,1.9214754606980513e-07,3.172389740111364e-07,-1.1702866235393604e-23,5.056101435472001e-23,3.75042326824518e-05
4.7355075093738386e-07,0.054700809901540644,0.00015534253917363694,0.938,0.0,0.0,0.031274329717510534,0.008461134799979076,0.0498839918197012,2.178269333353221e-28,4.822976527251756e-25,0.0019976577151742643,-2.284118709818042e-22,1.7036845484617698e-34,1.1575659329665214e-06,1.1548981839807094e-18,0.0031925791593416662,1.4864363091635275e-08,1.8550661254713537e-09,1.817731538497469e-06,1.9215110236338027e-07,3.1753782178123295e-07,-1.6469978014205807e-24,9.315038982616842e-23,3.7614327163655416e-05
4.746148228602552e-07,0.054700809901540644,0.00015528127932527575,0.938,0.0,0.0,0.031268539667494516,0.008458248508524944,0.04988391310315318,2.19652872321803e-28,5.06294927074586e-25,0.0019976577047661555,-4.217491628996386e-22,2.001324921649034e-34,1.1573497911082775e-06,1.160042405627714e-18,0.003198430673219334,1.490891535276969e-08,1.8567865884885707e-09,1.817394494990438e-06,1.921552322566821e-07,3.1783659124288523e-07,-2.487588199387358e-23,1.6808964447964053e-22,3.7724256580273595e-05
4.755724875908394e-07,0.054700809901540644,0.00015522580822623048,0.938,0.0,0.0,0.031263332778829374,0.008455652601011271,0.04988384256846988,2.2130557769564684e-28,5.343454747366363e-25,0.0019976576947126285,-5.628793518360061e-22,2.349738845025176e-34,1.1571554250679847e-06,1.1647031555564687e-18,0.0032036932157502563,1.494903635925799e-08,1.8583323589865878e-09,1.8170913983816142e-06,1.921594348814929e-07,3.1810541774827e-07,1.4419996412446394e-25,1.1879971542901078e-22,3.782305151558751e-05
4.765301523214236e-07,0.054700809901540644,0.00015517002139258705,0.938,0.0,0.0,0.03125812981868942,0.008453058354028988,0.04988377232616051,2.2296718067580274e-28,5.533425154815101e-25,0.001997657684012965,-5.924188568136146e-22,2.5830863037002806e-34,1.1569612117779338e-06,1.1693054866857453e-18,0.0032089521446942177,1.4989180043905917e-08,1.8598756255956143e-09,1.8167885310226968e-06,1.9216409339457957e-07,3.1837418257283106e-07,-3.6499688902923587e-25,3.8459326087269116e-23,3.792171199304113e-05
4.774878170520078e-07,0.054700809901540644,0.00015511392241424212,0.938,0.0,0.0,0.03125293077837234,0.008450465765743815,0.04988370237477742,2.2463771019364077e-28,5.557654239076886e-25,0.001997657672670971,-5.501660773640412e-22,2.6069298587514385e-34,1.1567671508783682e-06,1.1738204259840207e-18,0.003214207465167795,1.5029346376394376e-08,1.8614163913059484e-09,1.8164858924032406e-06,1.9216920371459178e-07,3.1864288653358654e-07,4.605617830403683e-25,-1.7361207198782368e-23,3.802023766444755e-05
4.777272332346539e-07,0.054700809901540644,0.0001550998493151738,0.938,0.0,0.0,0.03125163162974952,0.008449817877629329,0.04988368493221992,2.2505674073822063e-28,5.548524114246134e-25,0.0019976576697355516,-5.462654042440624e-22,2.593753760626588e-34,1.1567186594224957e-06,1.1749444407448822e-18,0.0032155207320609127,1.503939149470795e-08,1.8618011923225077e-09,1.8164102684293302e-06,1.9217055141431573e-07,3.1871005310885973e-07,1.15647559147988e-25,-1.5669720900837883e-23,3.8044847978635664e-05
4.782060655999459e-07,0.054700809901540644,0.00015507164547989494,0.938,0.0,0.0,0.0312490340653066,0.008448522411948498,0.049883650101293725,2.2589648279542986e-28,5.532206973943505e-25,0.0019976576637452193,-5.448622806202996e-22,2.5698910789550868e-34,1.1566217049945088e-06,1.177198121783202e-18,0.0032181465905340707,1.505948597027369e-08,1.8625703261962612e-09,1.8162590632432214e-06,1.9217333051648023e-07,3.188443750496822e-07,-1.8070845365912123e-26,-7.79763434211155e-24,3.80940432455371e-05
