Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NN_ads(36)
3.987311938854666e-05,0.048764219312884285,7.205807644303373e-08,1.12467379132639e-05,5.087691106351541e-07,1.1240735695581056e-35,2.0760399444996528e-07,0.938,2.4844677921323827e-17,0.019908396451437754,5.3613003407527336e-05,3.6998635379546972e-09,2.0853413605876688e-06,0.0,0.0,0.008881146529399312,1.315702919570257e-09,0.05009108844818226,1.9884825397823727e-10,1.448034640725746e-44,0.0019329824611361032,1.336837262242295e-29,2.0477313482572456e-13
3.9895587744667744e-05,0.048764219312884285,7.203858627103487e-08,1.1249979438871172e-05,5.087709625765216e-07,1.1261658684665088e-35,2.076519405179519e-07,0.938,2.487725849247972e-17,0.01990833101837813,5.3654499900903894e-05,3.6998089552450314e-09,2.0852980206789356e-06,0.0,0.0,0.00888116723752618,1.3053511550811968e-09,0.05009115390014805,1.9926212409031107e-10,1.4507266623159905e-44,0.001932937785118606,1.337096711777261e-29,2.0519990023393153e-13
3.991805610078883e-05,0.048764219312884285,7.20191094202289e-08,1.1253219947870788e-05,5.087728149641938e-07,1.1282614210132313e-35,2.0769987429985912e-07,0.938,2.490986416714946e-17,0.019908265571012787,5.369600649080611e-05,3.6997543982089856e-09,2.0852546719735443e-06,0.0,0.0,0.008881187950886134,1.2950807891399322e-09,0.050091219366256295,1.9967663495012804e-10,1.453422213189403e-44,0.001932893100015384,1.3373567024798136e-29,2.0562732785708368e-13
3.9940524456909915e-05,0.048764219312884285,7.199964587547866e-08,1.1256459441002333e-05,5.087746677979731e-07,1.13036023052125e-35,2.077477958024258e-07,0.938,2.4942494951276156e-17,0.019908200109346873,5.373752317417197e-05,3.6996998668135886e-09,2.0852113144731997e-06,0.0,0.0,0.008881208669476367,1.2848911820525978e-09,0.050091284846503124,2.0009178720933952e-10,1.4561212960645902e-44,0.001932848405828771,1.3376172351877386e-29,2.0605541837196408e-13
3.9962992813031e-05,0.048764219312884285,7.198019562166284e-08,1.1259697919004446e-05,5.08776521077662e-07,1.1324623003151569e-35,2.077957050323857e-07,0.938,2.497515085080098e-17,0.019908134633385505,5.3779049947941536e-05,3.699645361030803e-09,2.085167948179607e-06,0.0,0.0,0.008881229393294074,1.274781699149786e-09,0.050091350340884674,2.005075815199111e-10,1.4588239136608025e-44,0.0019328037025611007,1.3378783107396666e-29,2.0648417245568814e-13
3.9985461169152085e-05,0.048764219312884285,7.196075864369329e-08,1.1262935382614822e-05,5.087783748030638e-07,1.1345676337211521e-35,2.078436019964641e-07,0.938,2.5007831871663107e-17,0.019908069143133818,5.382058680905679e-05,3.6995908808268752e-09,2.085124573094473e-06,0.0,0.0,0.00888125012233647,1.2647517107471047e-09,0.05009141584939711,2.0092401853412292e-10,1.4615300686979341e-44,0.001932758990214705,1.3381399299750777e-29,2.069135907857035e-13
4.000792952527317e-05,0.048764219312884285,7.194133492649421e-08,1.1266171832570198e-05,5.087802289739817e-07,1.1366762340670504e-35,2.0789148670138175e-07,0.938,2.5040538019799772e-17,0.019908003638596898,5.386213375446178e-05,3.699536426174913e-09,2.085081189219504e-06,0.0,0.0,0.008881270856600768,1.254800592106044e-09,0.05009148137203655,2.013410989045694e-10,1.4642397638965223e-44,0.001932714268791916,1.3384020937343015e-29,2.0734367403979018e-13
4.0030397881394256e-05,0.048764219312884285,7.192192445502705e-08,1.1269407269606372e-05,5.087820835902206e-07,1.1387881046822745e-35,2.079393591538504e-07,0.938,2.5073269301146256e-17,0.01990793811977985,5.3903690781102474e-05,3.6994819970399933e-09,2.08503779655641e-06,0.0,0.0,0.008881291596084204,1.2449277233951468e-09,0.05009154690879914,2.017588232841592e-10,1.4669530019777458e-44,0.0019326695382950632,1.338664802858514e-29,2.0777442289606047e-13
4.005286623751534e-05,0.048764219312884285,7.190252721426055e-08,1.1272641694458198e-05,5.087839386515858e-07,1.140903248897862e-35,2.0798721936057798e-07,0.938,2.5106025721635843e-17,0.01990787258668775,5.394525788592689e-05,3.6994275933968368e-09,2.0849943951069032e-06,0.0,0.0,0.00888131234078402,1.2351324896514883e-09,0.05009161245968106,2.021771923261153e-10,1.4696697856634277e-44,0.0019326247987264764,1.3389280581897445e-29,2.0820583803295894e-13
4.0075334593636426e-05,0.048764219312884285,7.188314318920672e-08,1.1275875107859585e-05,5.087857941578827e-07,1.1430216700464575e-35,2.0803506732826272e-07,0.938,2.5138807287199895e-17,0.01990780703932568,5.398683506588502e-05,3.6993732152087777e-09,2.084950984872695e-06,0.0,0.0,0.008881333090697467,1.225414280742455e-09,0.05009167802467843,2.0259620668397507e-10,1.4723901176760319e-44,0.0019325800500884832,1.3391918605708688e-29,2.0863792012926235e-13
4.009780294975751e-05,0.048764219312884285,7.186377236487716e-08,1.1279107510543504e-05,5.087876501089176e-07,1.1451433714623197e-35,2.080829030635998e-07,0.938,2.517161400376779e-17,0.01990774147769868,5.4028422317928815e-05,3.699318862452849e-09,2.0849075658554986e-06,0.0,0.0,0.008881353845821808,1.2157724913278256e-09,0.05009174360378739,2.0301586701158992e-10,1.4751140007386658e-44,0.0019325352923834107,1.339456210845615e-29,2.0907066986407975e-13
4.0120271305878597e-05,0.048764219312884285,7.18444147263358e-08,1.1282338903241972e-05,5.08789506504498e-07,1.1472683564813155e-35,2.0813072657327382e-07,0.938,2.5204445877266962e-17,0.019907675901811812,5.4070019639012234e-05,3.6992645350897887e-09,2.0848641380570293e-06,0.0,0.0,0.008881374606154317,1.2062065208221457e-09,0.05009180919700413,2.0343617396312558e-10,1.4778414375750777e-44,0.0019324905256135852,1.339721109858561e-29,2.095040879168523e-13
4.0140492826387574e-05,0.048764219312884285,7.182700411314849e-08,1.1285246293737298e-05,5.087911776404472e-07,1.1491836532374846e-35,2.0817375728455928e-07,0.938,2.5234016077489904e-17,0.0199076168713256,5.410746583450023e-05,3.6992156621558482e-09,2.0848250455318368e-06,0.0,0.0,0.008881393294904318,1.197661479952383e-09,0.05009186824295816,2.0381500362388112e-10,1.4802991714561235e-44,0.0019324502277722993,1.339959988840103e-29,2.098947361380251e-13
4.016071434689655e-05,0.048764219312884285,7.180960415748068e-08,1.1288152867268929e-05,5.087928491361823e-07,1.1511016148496658e-35,2.082167781033335e-07,0.938,2.5263606663945156e-17,0.019907557829296645,5.4144920181226824e-05,3.69916680974848e-09,2.0847859458964557e-06,0.0,0.0,0.008881411987868756,1.1891769385406626e-09,0.050091927300333565,2.0419435805747059e-10,1.4827597880872032e-44,0.001932409922592141,1.340199313601281e-29,2.1028592674313852e-13
4.018093586740553e-05,0.048764219312884285,7.179221484848338e-08,1.1291058624368578e-05,5.087945209915636e-07,1.1530222437530521e-35,2.0825978903446287e-07,0.938,2.5293217640949753e-17,0.01990749877572858,5.418238267697556e-05,3.6991179778427994e-09,2.084746839152138e-06,0.0,0.0,0.008881430685045677,1.1807524684910027e-09,0.05009198636912754,2.0457423774143345e-10,1.4852232894552614e-44,0.0019323696100748034,1.3404390847595618e-29,2.1067766022819533e-13
4.0201157387914506e-05,0.048764219312884285,7.177483617532308e-08,1.1293963565567339e-05,5.087961932064528e-07,1.1549455423838947e-35,2.0830279008280413e-07,0.938,2.5322849012819447e-17,0.01990743971062507,5.421985331953128e-05,3.6990691664187844e-09,2.0847077253001394e-06,0.0,0.0,0.008881449386433116,1.172387644734964e-09,0.05009204544933729,2.0495464315351529e-10,1.4876896775476648e-44,0.0019323292902219784,1.3406793029329708e-29,2.1106993708941612e-13
4.0225273357020425e-05,0.048764219312884285,7.175412444611013e-08,1.1297426901380262e-05,5.08798187941884e-07,1.1572427416339757e-35,2.083540597588905e-07,0.938,2.535821374087396e-17,0.019907369255137555,5.4264551055418284e-05,3.6990109811844865e-09,2.0846610692474914e-06,0.0,0.0,0.008881471695010018,1.1624892416482621e-09,0.05009211592268506,2.0540899859718368e-10,1.4906348425642935e-44,0.0019322811956084122,1.3409663698590147e-29,2.1153847339566543e-13
4.0249389326126344e-05,0.048764219312884285,7.173342781020328e-08,1.1300889078415536e-05,5.088001831881997e-07,1.1595437455579693e-35,2.0840531539410479e-07,0.938,2.5393607489370046e-17,0.019907298783254864,5.430926037135695e-05,3.698952825011852e-09,2.084614403089719e-06,0.0,0.0,0.008881494009569333,1.1526743611659426e-09,0.05009218641226042,2.0586410325865366e-10,1.4935841194798205e-44,0.0019322330905670842,1.3412540744910282e-29,2.1200778407766111e-13
4.027350529523226e-05,0.048764219312884285,7.171274624930813e-08,1.1304350097570582e-05,5.088021789451663e-07,1.1618485582940929e-35,2.0845655699666566e-07,0.938,2.5429030265620868e-17,0.019907228294983145,5.4353981263597185e-05,3.6988946978637003e-09,2.0845677268289547e-06,0.0,0.0,0.008881516330107773,1.1429422989269363e-09,0.05009225691805864,2.0631995794941864e-10,1.4965375116675267e-44,0.0019321849751008612,1.3415424178804163e-29,2.1247786997829947e-13
4.029762126433818e-05,0.048764219312884285,7.169207974515889e-08,1.1307809959741604e-05,5.088041752125516e-07,1.1641571839827019e-35,2.0850778457478027e-07,0.938,2.546448207693701e-17,0.01990715779032853,5.439871372839146e-05,3.698836599703139e-09,2.084521040467332e-06,0.0,0.0,0.008881538656622076,1.1332923565069115e-09,0.05009232744007497,2.0677656348138876e-10,1.4994950225015454e-44,0.0019321368492126085,1.341831401079719e-29,2.1294873194091774e-13
4.03217372334441e-05,0.048764219312884285,7.167142827952149e-08,1.1311268665823567e-05,5.088061719901228e-07,1.1664696267662849e-35,2.0855899813664362e-07,0.938,2.5499962930626478e-17,0.019907087269297134,5.444345776199485e-05,3.6987785304930673e-09,2.084474344006984e-06,0.0,0.0,0.008881560989108968,1.1237238413682614e-09,0.050092397978304684,2.0723392066689077e-10,1.5024566553568575e-44,0.0019320887129051913,1.3421210251426097e-29,2.1342037080929373e-13
4.034585320255002e-05,0.048764219312884285,7.165079183419351e-08,1.1314726216710216e-05,5.088081692776485e-07,1.1687858907894682e-35,2.0861019769044283e-07,0.938,2.5535472833994688e-17,0.019907016731895058,5.448821336066503e-05,3.6987204901964816e-09,2.084427637450049e-06,0.0,0.0,0.008881583327565213,1.1142360668105083e-09,0.05009246853274305,2.0769203031866829e-10,1.5054224136092942e-44,0.001932040566181473,1.3424112911238957e-29,2.138927874276456e-13
4.036996917165594e-05,0.048764219312884285,7.16301703910019e-08,1.131818261329407e-05,5.088101670748984e-07,1.1711059801990133e-35,2.086613832443573e-07,0.938,2.557101179434447e-17,0.019906946178128406,5.453298052066231e-05,3.698662478776509e-09,2.084380920798661e-06,0.0,0.0,0.008881605671987564,1.1048283519211262e-09,0.05009253910338534,2.0815089324988125e-10,1.5083923006355356e-44,0.0019319924090443136,1.3427022000795196e-29,2.1436598264063223e-13
4.039408514076186e-05,0.048764219312884285,7.160956393180372e-08,1.1321637856466433e-05,5.088121653816429e-07,1.173429899143817e-35,2.08712554806559e-07,0.938,2.56065798189761e-17,0.019906875608003242,5.457775923824954e-05,3.6986044961962925e-09,2.084334194054963e-06,0.0,0.0,0.00888162802237281,1.0955000215267848e-09,0.050092609690226844,2.0861051027410642e-10,1.511366319813109e-44,0.0019319442414965752,1.342993753066559e-29,2.14839957293353e-13
4.041820110986778e-05,0.048764219312884285,7.158897243848677e-08,1.1325091947117383e-05,5.088141641976524e-07,1.1757576517749113e-35,2.0876371238521022e-07,0.938,2.5642176915187242e-17,0.01990680502152563,5.462254950969218e-05,3.6985465424190307e-09,2.0842874572210936e-06,0.0,0.0,0.008881650378717737,1.086250406145004e-09,0.05009268029326282,2.0907088220533687e-10,1.5143444745203928e-44,0.001931896063541115,1.343285951143228e-29,2.1531471223134802e-13
4.04423170789737e-05,0.048764219312884285,7.156839589296937e-08,1.1328544886135788e-05,5.088161635226992e-07,1.1780892422454623e-35,2.088148559884643e-07,0.938,2.5677803090273018e-17,0.01990673441870162,5.4667351331258265e-05,3.698488617408e-09,2.0842407102991983e-06,0.0,0.0,0.008881672741019154,1.0770788419362114e-09,0.05009275091248856,2.095320098579824e-10,1.5173267681366107e-44,0.001931847875180792,1.3435787953688765e-29,2.1579024830059764e-13
4.0466433048079616e-05,0.048764219312884285,7.154783427719969e-08,1.1331996674409298e-05,5.088181633565556e-07,1.1804246747107718e-35,2.0886598562446584e-07,0.938,2.5713458351525954e-17,0.019906663799537243,5.4712164699218436e-05,3.69843072112653e-09,2.0841939532914165e-06,0.0,0.0,0.008881695109273871,1.067984670656204e-09,0.05009282154789934,2.0999389404686904e-10,1.5203132040418355e-44,0.0019317996764184606,1.343872286803992e-29,2.1626656634752263e-13
4.0490549017185535e-05,0.048764219312884285,7.152728757315614e-08,1.1335447312824358e-05,5.088201636989945e-07,1.1827639533282758e-35,2.0891710130135192e-07,0.938,2.574914270623602e-17,0.01990659316403852,5.475698960984589e-05,3.6983728535380057e-09,2.0841471861998963e-06,0.0,0.0,0.008881717483478723,1.0589672396090128e-09,0.05009289219949046,2.1045653558723941e-10,1.5233037856169867e-44,0.0019317514672569766,1.3441664265102e-29,2.1674366721898422e-13
4.0514664986291454e-05,0.048764219312884285,7.150675576284702e-08,1.13388968022662e-05,5.088221645497902e-07,1.1851070822575451e-35,2.0896820302725066e-07,0.938,2.5784856161690597e-17,0.019906522512211453,5.480182605941641e-05,3.698315014605875e-09,2.084100409026784e-06,0.0,0.0,0.008881739863630545,1.0500259016001603e-09,0.05009296286725719,2.109199352947523e-10,1.5262985162438312e-44,0.0019317032476991924,1.3444612155502628e-29,2.1722155176228405e-13
4.053878095539737e-05,0.048764219312884285,7.14862388283108e-08,1.1342345143618844e-05,5.088241659087166e-07,1.1874540656602837e-35,2.0901929081028148e-07,0.938,2.582059872517452e-17,0.019906451844062038,5.484667404420837e-05,3.698257204293647e-09,2.084053621774226e-06,0.0,0.0,0.008881762249726192,1.0411600148903151e-09,0.05009303355119482,2.113840939854831e-10,1.5292973993049833e-44,0.00193165501774796,1.344756654988083e-29,2.1770022082516417e-13
4.056289692450329e-05,0.048764219312884285,7.146573675161596e-08,1.134579233776512e-05,5.088261677755501e-07,1.1898049077003304e-35,2.0907036465855515e-07,0.938,2.585637040397004e-17,0.01990638115959625,5.489153356050267e-05,3.698199422564888e-09,2.0840068244443743e-06,0.0,0.0,0.00888178464176253,1.032368943149335e-09,0.05009310425129867,2.1184901247592322e-10,1.5323004381839032e-44,0.0019316067774061303,1.3450527458887017e-29,2.1817967525580674e-13
4.058701289360921e-05,0.048764219312884285,7.14452495148607e-08,1.1349238385586635e-05,5.088281701500658e-07,1.1921596125436566e-35,2.0912142458017412e-07,0.938,2.5892171205356852e-17,0.019906310458820065,5.493640460458279e-05,3.6981416693832248e-09,2.0839600170393777e-06,0.0,0.0,0.008881807039736437,1.0236520554106983e-09,0.050093174967564005,2.1231469158298055e-10,1.535307636264897e-44,0.0019315585266765516,1.345349489318301e-29,2.1865991590283441e-13
4.061112886271513e-05,0.048764219312884285,7.142477710017306e-08,1.1352683287963823e-05,5.08830173032041e-07,1.1945181843583677e-35,2.0917247058323245e-07,0.938,2.592800113661208e-17,0.019906239741739423,5.49812871727348e-05,3.69808394471234e-09,2.08391319956139e-06,0.0,0.0,0.0088818294436448,1.0150087260263175e-09,0.050093245699986154,2.1278113212397907e-10,1.5383189969331173e-44,0.001931510265562072,1.3456468863442016e-29,2.1914094361530992e-13
4.063524483182105e-05,0.048764219312884285,7.140431948971079e-08,1.1356127045775895e-05,5.088321764212529e-07,1.1968806273147033e-35,2.0922350267581547e-07,0.938,2.5963860205010296e-17,0.019906169008360276,5.5026181261247295e-05,3.6980262485159796e-09,2.083866372012563e-06,0.0,0.0,0.008881851853484519,1.0064383346217328e-09,0.050093316448560396,2.13248334916659e-10,1.5413345235745627e-44,0.0019314619940655371,1.3459449380348667e-29,2.1962275924273643e-13
4.065936080092697e-05,0.048764219312884285,7.138387666566145e-08,1.1359569659900873e-05,5.088341803174799e-07,1.199246945585035e-35,2.0927452086600022e-07,0.938,2.59997484178235e-17,0.019906098258688533,5.507108686641143e-05,3.697968580757945e-09,2.0838195343950526e-06,0.0,0.0,0.008881874269252509,9.979402660516855e-10,0.05009338721328204,2.1371630077917663e-10,1.544354219576076e-44,0.0019314137121897927,1.3462436454599013e-29,2.2010536363505715e-13
4.068347677003289e-05,0.048764219312884285,7.136344861024213e-08,1.1363011131215598e-05,5.088361847205008e-07,1.2016171433438674e-35,2.0932552516185516e-07,0.938,2.603566578232115e-17,0.01990602749273012,5.511600398452093e-05,3.6979109414021e-09,2.0837726867110152e-06,0.0,0.0,0.008881896690945693,9.895139103560643e-10,0.05009345799414639,2.1418503053010443e-10,1.547378088325346e-44,0.0019313654199376812,1.346543009690052e-29,2.205887576426554e-13
4.0707592739138806e-05,0.048764219312884285,7.134303530569951e-08,1.1366451460595712e-05,5.088381896300953e-07,1.2039912247678383e-35,2.093765155714403e-07,0.938,2.6071612305770132e-17,0.019905956710490932,5.5160932611872074e-05,3.6978533304123613e-09,2.083725828962608e-06,0.0,0.0,0.008881919118561009,9.811586627162204e-10,0.05009352879114878,2.1465452498843082e-10,1.5504061332109062e-44,0.0019313171173120458,1.346843031797208e-29,2.2107294211635484e-13
4.0731708708244725e-05,0.048764219312884285,7.132263673430968e-08,1.1369890648915656e-05,5.088401950460431e-07,1.2063691940357173e-35,2.0942749210280722e-07,0.938,2.610758799543478e-17,0.019905885911976867,5.5205872744763635e-05,3.697795747752713e-09,2.0836789611519906e-06,0.0,0.0,0.0088819415520954,9.728739234116544e-10,0.050093599604284486,2.1512478497356035e-10,1.5534383576221333e-44,0.0019312688043157265,1.3471437128544019e-29,2.2155791790741898e-13
4.0755824677350644e-05,0.048764219312884285,7.130225287837824e-08,1.137332869704871e-05,5.088422009681257e-07,1.2087510553284058e-35,2.0947845476399905e-07,0.938,2.6143592858576886e-17,0.019905815097193778,5.5250824379496966e-05,3.697738193387187e-09,2.08363208328132e-06,0.0,0.0,0.008881963991545826,9.646590977770638e-10,0.050093670433548856,2.155958113053135e-10,1.5564747649492494e-44,0.0019312204809515622,1.3474450539358108e-29,2.2204368586755148e-13
4.0779940646456564e-05,0.048764219312884285,7.128188372024019e-08,1.1376765605866946e-05,5.088442073961244e-07,1.211136812828939e-35,2.0952940356305044e-07,0.938,2.617962690245567e-17,0.019905744266147548,5.5295787512375994e-05,3.69768066727988e-09,2.083585195352761e-06,0.0,0.0,0.008881986436909262,9.565135961597563e-10,0.05009374127893718,2.160676048039267e-10,1.5595153585833204e-44,0.0019311721472223915,1.347747056116755e-29,2.2253024684889613e-13
